"cd_mun","nm_mun","UF","precipitation","year_month"
"1503804","Jacundá","PA",33.1149787902832,"2021-04"
"1504000","Limoeiro do Ajuru","PA",21.46750831604,"2021-04"
"1504422","Marituba","PA",28.9022674560547,"2021-04"
"1504604","Mocajuba","PA",28.9599761962891,"2021-04"
"1504703","Moju","PA",27.8346633911133,"2021-04"
"1505064","Novo Repartimento","PA",43.2716484069824,"2021-04"
"1505205","Oeiras do Pará","PA",29.2773723602295,"2021-04"
"1506351","Santa Bárbara do Pará","PA",27.9837436676025,"2021-04"
"1507953","Tailândia","PA",27.1277370452881,"2021-04"
"1508100","Tucuruí","PA",21.8858947753906,"2021-04"
"1500107","Abaetetuba","PA",18.8177337646484,"2021-04"
"1500800","Ananindeua","PA",22.3187065124512,"2021-04"
"1501105","Bagre","PA",30.4892482757568,"2021-04"
"1501204","Baião","PA",15.8505630493164,"2021-04"
"1501303","Barcarena","PA",13.777871131897,"2021-04"
"1501402","Belém","PA",18.3175945281982,"2021-04"
"1501501","Benevides","PA",17.1874732971191,"2021-04"
"1501782","Breu Branco","PA",19.4621448516846,"2021-04"
"1502103","Cametá","PA",30.8162631988525,"2021-04"
"1503093","Goianésia do Pará","PA",23.5257740020752,"2021-04"
"1503309","Igarapé-Miri","PA",23.0544891357422,"2021-04"
"1503804","Jacundá","PA",19.9574737548828,"2021-04"
"1504000","Limoeiro do Ajuru","PA",24.506814956665,"2021-04"
"1504422","Marituba","PA",20.8711891174316,"2021-04"
"1504604","Mocajuba","PA",21.9051303863525,"2021-04"
"1504703","Moju","PA",19.3178730010986,"2021-04"
"1505064","Novo Repartimento","PA",34.2547187805176,"2021-04"
"1505205","Oeiras do Pará","PA",31.9848575592041,"2021-04"
"1506351","Santa Bárbara do Pará","PA",18.6205635070801,"2021-04"
"1507953","Tailândia","PA",14.5136518478394,"2021-04"
"1508100","Tucuruí","PA",21.2366752624512,"2021-04"
"1500107","Abaetetuba","PA",14.0808391571045,"2021-04"
"1500800","Ananindeua","PA",16.5045890808105,"2021-04"
"1501105","Bagre","PA",27.6711559295654,"2021-04"
"1501204","Baião","PA",6.48257160186768,"2021-04"
"1501303","Barcarena","PA",11.9504384994507,"2021-04"
"1501402","Belém","PA",13.9942760467529,"2021-04"
"1501501","Benevides","PA",15.0955438613892,"2021-04"
"1501782","Breu Branco","PA",3.01045274734497,"2021-04"
"1502103","Cametá","PA",17.3317432403564,"2021-04"
"1503093","Goianésia do Pará","PA",3.97706723213196,"2021-04"
"1503309","Igarapé-Miri","PA",10.0412549972534,"2021-04"
"1503804","Jacundá","PA",3.99149489402771,"2021-04"
"1504000","Limoeiro do Ajuru","PA",12.9507169723511,"2021-04"
