"cd_mun","date","dengue"
"150506","2020-07-01","0.0"
"150520","2020-07-01","0.0"
"150635","2020-07-01","0.0"
"150795","2020-07-01","0.0"
"150810","2020-07-01","0.0"
"150010","2020-06-24","0.0"
"150080","2020-06-24","0.0"
"150110","2020-06-24","0.0"
"150120","2020-06-24","0.0"
"150130","2020-06-24","0.0"
"150140","2020-06-24","0.07"
"150150","2020-06-24","0.0"
"150178","2020-06-24","0.0"
"150210","2020-06-24","0.0"
"150309","2020-06-24","0.0"
"150330","2020-06-24","0.0"
"150380","2020-06-24","0.0"
"150400","2020-06-24","0.0"
"150442","2020-06-24","0.0"
"150460","2020-06-24","0.0"
"150470","2020-06-24","0.0"
"150506","2020-06-24","0.0"
"150520","2020-06-24","0.0"
"150635","2020-06-24","0.0"
"150795","2020-06-24","0.0"
"150810","2020-06-24","0.0"
"150010","2020-06-17","0.0"
"150080","2020-06-17","0.0"
"150110","2020-06-17","0.0"
"150120","2020-06-17","0.0"
"150130","2020-06-17","0.0"
"150140","2020-06-17","0.07"
"150150","2020-06-17","0.0"
"150178","2020-06-17","0.0"
"150210","2020-06-17","0.0"
"150309","2020-06-17","0.0"
"150330","2020-06-17","0.0"
"150380","2020-06-17","0.0"
"150400","2020-06-17","0.0"
"150442","2020-06-17","0.0"
"150460","2020-06-17","0.0"
"150470","2020-06-17","0.0"
"150506","2020-06-17","0.0"
"150520","2020-06-17","0.0"
"150635","2020-06-17","0.0"
"150795","2020-06-17","0.0"
"150810","2020-06-17","0.0"
"150010","2020-06-10","0.0"
"150080","2020-06-10","0.0"
"150110","2020-06-10","0.0"
"150120","2020-06-10","0.0"
"150130","2020-06-10","0.0"
"150140","2020-06-10","0.0"
"150150","2020-06-10","0.0"
"150178","2020-06-10","0.0"
"150210","2020-06-10","0.0"
"150309","2020-06-10","0.0"
"150330","2020-06-10","0.0"
"150380","2020-06-10","0.0"
"150400","2020-06-10","0.0"
"150442","2020-06-10","0.0"
"150460","2020-06-10","0.0"
"150470","2020-06-10","0.0"
"150506","2020-06-10","0.0"
"150520","2020-06-10","0.0"
"150635","2020-06-10","0.0"
"150795","2020-06-10","0.0"
"150810","2020-06-10","0.0"
"150010","2020-06-03","0.0"
"150080","2020-06-03","0.0"
"150110","2020-06-03","0.0"
"150120","2020-06-03","0.0"
"150130","2020-06-03","0.0"
"150140","2020-06-03","0.13"
"150150","2020-06-03","0.0"
"150178","2020-06-03","0.0"
"150210","2020-06-03","0.0"
"150309","2020-06-03","0.0"
"150330","2020-06-03","0.0"
"150380","2020-06-03","1.67"
"150400","2020-06-03","0.0"
"150442","2020-06-03","0.0"
"150460","2020-06-03","0.0"
"150470","2020-06-03","0.0"
"150506","2020-06-03","0.0"
"150520","2020-06-03","0.0"
"150635","2020-06-03","0.0"
"150795","2020-06-03","0.0"
"150810","2020-06-03","0.0"
"150010","2020-05-27","0.0"
"150080","2020-05-27","0.0"
"150110","2020-05-27","0.0"
"150120","2020-05-27","0.0"
"150130","2020-05-27","0.0"
"150140","2020-05-27","0.07"
"150150","2020-05-27","0.0"
"150178","2020-05-27","0.0"
"150210","2020-05-27","0.0"
"150309","2020-05-27","0.0"
"150330","2020-05-27","0.0"
"150380","2020-05-27","1.67"
"150400","2020-05-27","0.0"
"150442","2020-05-27","0.0"
"150460","2020-05-27","0.0"
"150470","2020-05-27","0.0"
"150506","2020-05-27","0.0"
"150520","2020-05-27","0.0"
"150635","2020-05-27","0.0"
"150795","2020-05-27","0.0"
"150810","2020-05-27","0.0"
"150010","2020-05-20","0.0"
"150080","2020-05-20","0.0"
"150110","2020-05-20","0.0"
"150120","2020-05-20","0.0"
"150130","2020-05-20","0.0"
"150140","2020-05-20","0.07"
"150150","2020-05-20","0.0"
"150178","2020-05-20","0.0"
"150210","2020-05-20","0.0"
"150309","2020-05-20","0.0"
"150330","2020-05-20","0.0"
"150380","2020-05-20","3.34"
"150400","2020-05-20","0.0"
"150442","2020-05-20","0.0"
"150460","2020-05-20","0.0"
"150470","2020-05-20","0.0"
"150506","2020-05-20","0.0"
"150520","2020-05-20","0.0"
"150635","2020-05-20","0.0"
"150795","2020-05-20","0.0"
"150810","2020-05-20","0.0"
"150010","2020-05-13","0.0"
"150080","2020-05-13","0.0"
"150110","2020-05-13","0.0"
"150120","2020-05-13","0.0"
"150130","2020-05-13","0.0"
"150140","2020-05-13","0.0"
"150150","2020-05-13","0.0"
"150178","2020-05-13","0.0"
"150210","2020-05-13","0.0"
"150309","2020-05-13","0.0"
"150330","2020-05-13","0.0"
"150380","2020-05-13","0.0"
"150400","2020-05-13","0.0"
"150442","2020-05-13","0.0"
"150460","2020-05-13","0.0"
"150470","2020-05-13","0.0"
"150506","2020-05-13","0.0"
"150520","2020-05-13","0.0"
"150635","2020-05-13","0.0"
"150795","2020-05-13","0.0"
"150810","2020-05-13","0.0"
"150010","2020-05-06","0.0"
"150080","2020-05-06","0.0"
"150110","2020-05-06","0.0"
"150120","2020-05-06","0.0"
"150130","2020-05-06","0.0"
"150140","2020-05-06","0.07"
"150150","2020-05-06","0.0"
"150178","2020-05-06","0.0"
"150210","2020-05-06","0.0"
"150309","2020-05-06","0.0"
"150330","2020-05-06","0.0"
"150380","2020-05-06","0.0"
"150400","2020-05-06","0.0"
"150442","2020-05-06","0.0"
"150460","2020-05-06","0.0"
"150470","2020-05-06","0.0"
"150506","2020-05-06","2.59"
"150520","2020-05-06","0.0"
"150635","2020-05-06","0.0"
"150795","2020-05-06","0.0"
"150810","2020-05-06","0.0"
"150010","2020-04-29","0.0"
"150080","2020-04-29","0.0"
"150110","2020-04-29","0.0"
"150120","2020-04-29","0.0"
"150130","2020-04-29","0.0"
"150140","2020-04-29","0.0"
"150150","2020-04-29","0.0"
"150178","2020-04-29","0.0"
"150210","2020-04-29","0.0"
"150309","2020-04-29","0.0"
"150330","2020-04-29","0.0"
"150380","2020-04-29","3.34"
"150400","2020-04-29","0.0"
"150442","2020-04-29","0.0"
"150460","2020-04-29","0.0"
"150470","2020-04-29","0.0"
"150506","2020-04-29","5.18"
"150520","2020-04-29","0.0"
"150635","2020-04-29","0.0"
"150795","2020-04-29","0.0"
"150810","2020-04-29","0.0"
"150010","2020-04-22","0.0"
"150080","2020-04-22","0.0"
"150110","2020-04-22","0.0"
"150120","2020-04-22","0.0"
"150130","2020-04-22","0.0"
"150140","2020-04-22","0.07"
"150150","2020-04-22","0.0"
"150178","2020-04-22","0.0"
"150210","2020-04-22","0.0"
"150309","2020-04-22","0.0"
"150330","2020-04-22","0.0"
"150380","2020-04-22","3.34"
"150400","2020-04-22","0.0"
"150442","2020-04-22","0.0"
"150460","2020-04-22","3.17"
"150470","2020-04-22","0.0"
"150506","2020-04-22","1.3"
"150520","2020-04-22","0.0"
"150635","2020-04-22","0.0"
"150795","2020-04-22","0.0"
"150810","2020-04-22","0.0"
"150010","2020-04-15","0.0"
"150080","2020-04-15","0.0"
"150110","2020-04-15","0.0"
"150120","2020-04-15","0.0"
"150130","2020-04-15","0.0"
"150140","2020-04-15","0.07"
"150150","2020-04-15","0.0"
"150178","2020-04-15","0.0"
"150210","2020-04-15","0.0"
"150309","2020-04-15","0.0"
"150330","2020-04-15","0.0"
"150380","2020-04-15","1.67"
"150400","2020-04-15","0.0"
"150442","2020-04-15","0.0"
"150460","2020-04-15","6.34"
"150470","2020-04-15","0.0"
"150506","2020-04-15","1.3"
"150520","2020-04-15","0.0"
"150635","2020-04-15","0.0"
"150795","2020-04-15","0.0"
"150810","2020-04-15","0.0"
"150010","2020-04-08","0.0"
"150080","2020-04-08","0.0"
"150110","2020-04-08","0.0"
"150120","2020-04-08","0.0"
"150130","2020-04-08","0.0"
"150140","2020-04-08","0.13"
"150150","2020-04-08","0.0"
"150178","2020-04-08","0.0"
"150210","2020-04-08","0.72"
"150309","2020-04-08","0.0"
"150330","2020-04-08","0.0"
"150380","2020-04-08","0.0"
"150400","2020-04-08","0.0"
"150442","2020-04-08","0.0"
"150460","2020-04-08","0.0"
"150470","2020-04-08","0.0"
"150506","2020-04-08","0.0"
"150520","2020-04-08","0.0"
"150635","2020-04-08","0.0"
"150795","2020-04-08","0.92"
"150810","2020-04-08","0.0"
"150010","2020-04-01","0.0"
"150080","2020-04-01","0.19"
"150110","2020-04-01","0.0"
"150120","2020-04-01","0.0"
"150130","2020-04-01","0.0"
"150140","2020-04-01","0.13"
"150150","2020-04-01","0.0"
"150178","2020-04-01","0.0"
"150210","2020-04-01","2.15"
"150309","2020-04-01","0.0"
"150330","2020-04-01","0.0"
"150380","2020-04-01","0.0"
"150400","2020-04-01","0.0"
"150442","2020-04-01","0.0"
"150460","2020-04-01","6.34"
"150470","2020-04-01","0.0"
"150506","2020-04-01","0.0"
"150520","2020-04-01","0.0"
"150635","2020-04-01","0.0"
"150795","2020-04-01","0.0"
"150810","2020-04-01","0.87"
"150010","2020-03-25","0.0"
"150080","2020-03-25","0.0"
"150110","2020-03-25","0.0"
"150120","2020-03-25","0.0"
"150130","2020-03-25","0.0"
"150140","2020-03-25","0.27"
"150150","2020-03-25","0.0"
"150178","2020-03-25","0.0"
"150210","2020-03-25","0.0"
"150309","2020-03-25","0.0"
"150330","2020-03-25","0.0"
"150380","2020-03-25","0.0"
"150400","2020-03-25","0.0"
"150442","2020-03-25","0.0"
"150460","2020-03-25","0.0"
"150470","2020-03-25","0.0"
"150506","2020-03-25","0.0"
"150520","2020-03-25","0.0"
"150635","2020-03-25","0.0"
"150795","2020-03-25","0.0"
"150810","2020-03-25","0.0"
"150010","2020-03-18","0.0"
"150080","2020-03-18","0.0"
"150110","2020-03-18","0.0"
"150120","2020-03-18","0.0"
"150130","2020-03-18","0.0"
"150140","2020-03-18","0.2"
"150150","2020-03-18","0.0"
"150178","2020-03-18","0.0"
"150210","2020-03-18","0.0"
